IMDB_ID,Title,Rating,Budget,Gross,Year,Country
tt0479968,One Missed Call,3.9,27000000,26571507,2008,Russia
tt0479968,One Missed Call,3.9,27000000,12446483,2008,Russia
tt0480249,I Am Legend,7.2,150000000,256386216,2008,USA
tt0480249,I Am Legend,7.2,150000000,256339571,2008,USA
tt0480249,I Am Legend,7.2,150000000,256227323,2008,USA
tt0480249,I Am Legend,7.2,150000000,256015411,2008,USA
tt0480249,I Am Legend,7.2,150000000,255687117,2008,USA
tt0480249,I Am Legend,7.2,150000000,255268029,2008,USA
tt0480249,I Am Legend,7.2,150000000,254846426,2008,USA
tt0480249,I Am Legend,7.2,150000000,254643034,2008,USA
tt0480249,I Am Legend,7.2,150000000,254161107,2008,USA
tt0480249,I Am Legend,7.2,150000000,253263158,2008,USA
tt0480249,I Am Legend,7.2,150000000,251666936,2008,USA
tt0480249,I Am Legend,7.2,150000000,248482867,2008,USA
tt0480249,I Am Legend,7.2,150000000,240283451,2008,USA
tt0480249,I Am Legend,7.2,150000000,228055662,2008,USA
tt0480249,I Am Legend,7.2,150000000,206129574,2007,USA
tt0480249,I Am Legend,7.2,150000000,150950671,2007,USA
tt0480249,I Am Legend,7.2,150000000,77211321,2007,USA
tt0480249,I Am Legend,7.2,150000000,25348532,2008,UK
tt0480249,I Am Legend,7.2,150000000,24836545,2008,UK
tt0480249,I Am Legend,7.2,150000000,23779153,2008,UK
tt0480249,I Am Legend,7.2,150000000,21955870,2008,UK
tt0480249,I Am Legend,7.2,150000000,18469146,2008,UK
tt0480249,I Am Legend,7.2,150000000,11009365,2007,UK
tt0480249,I Am Legend,7.2,150000000,585349010,2012,Worldwide
tt0480249,I Am Legend,7.2,150000000,17492694,2008,Brazil
tt0480249,I Am Legend,7.2,150000000,16437368,2008,Brazil
tt0480249,I Am Legend,7.2,150000000,15190517,2008,Brazil
tt0480249,I Am Legend,7.2,150000000,10786767,2008,Brazil
tt0480249,I Am Legend,7.2,150000000,4991476,2008,Brazil
tt0480249,I Am Legend,7.2,150000000,61596497,2008,Philippines
tt0480249,I Am Legend,7.2,150000000,61262995,2008,Philippines
tt0480249,I Am Legend,7.2,150000000,60261826,2008,Philippines
tt0480249,I Am Legend,7.2,150000000,56146970,2008,Philippines
tt0480249,I Am Legend,7.2,150000000,48566938,2008,Philippines
tt0480249,I Am Legend,7.2,150000000,31135076,2008,Philippines
tt0480249,I Am Legend,7.2,150000000,221490765,2008,Russia
tt0480249,I Am Legend,7.2,150000000,220304829,2008,Russia
tt0480249,I Am Legend,7.2,150000000,216357613,2008,Russia
tt0480249,I Am Legend,7.2,150000000,196028279,2008,Russia
tt0480249,I Am Legend,7.2,150000000,123723986,2008,Russia
tt0480251,Ira & Abby,6.5,3500000,220234,2007,USA
tt0480251,Ira & Abby,6.5,3500000,216410,2007,USA
tt0480251,Ira & Abby,6.5,3500000,209665,2007,USA
tt0480251,Ira & Abby,6.5,3500000,206723,2007,USA
tt0480251,Ira & Abby,6.5,3500000,204356,2007,USA
tt0480251,Ira & Abby,6.5,3500000,192689,2007,USA
tt0480251,Ira & Abby,6.5,3500000,168992,2007,USA
tt0480251,Ira & Abby,6.5,3500000,153404,2007,USA
tt0480251,Ira & Abby,6.5,3500000,141775,2007,USA
tt0480251,Ira & Abby,6.5,3500000,104757,2007,USA
tt0480251,Ira & Abby,6.5,3500000,66283,2007,USA
tt0480251,Ira & Abby,6.5,3500000,36938,2007,USA
tt0481499,The Croods,7.2,135000000,187165546,2013,USA
tt0481499,The Croods,7.2,135000000,187150638,2013,USA
tt0481499,The Croods,7.2,135000000,187130667,2013,USA
tt0481499,The Croods,7.2,135000000,187073697,2013,USA
tt0481499,The Croods,7.2,135000000,186992792,2013,USA
tt0481499,The Croods,7.2,135000000,186855008,2013,USA
tt0481499,The Croods,7.2,135000000,186651133,2013,USA
tt0481499,The Croods,7.2,135000000,186383777,2013,USA
tt0481499,The Croods,7.2,135000000,186039196,2013,USA
tt0481499,The Croods,7.2,135000000,185630101,2013,USA
tt0481499,The Croods,7.2,135000000,185125189,2013,USA
tt0481499,The Croods,7.2,135000000,184419441,2013,USA
tt0481499,The Croods,7.2,135000000,183566525,2013,USA
tt0481499,The Croods,7.2,135000000,182651450,2013,USA
tt0481499,The Croods,7.2,135000000,181649007,2013,USA
tt0481499,The Croods,7.2,135000000,180588685,2013,USA
tt0481499,The Croods,7.2,135000000,179657546,2013,USA
tt0481499,The Croods,7.2,135000000,177024785,2013,USA
tt0481499,The Croods,7.2,135000000,173224505,2013,USA
tt0481499,The Croods,7.2,135000000,168720798,2013,USA
tt0481499,The Croods,7.2,135000000,163151701,2013,USA
tt0481499,The Croods,7.2,135000000,154633037,2013,USA
tt0481499,The Croods,7.2,135000000,142439144,2013,USA
tt0481499,The Croods,7.2,135000000,125351896,2013,USA
tt0481499,The Croods,7.2,135000000,88887945,2013,USA
tt0481499,The Croods,7.2,135000000,43639736,2013,USA
tt0481499,The Croods,7.2,135000000,23737973,2013,UK
tt0481499,The Croods,7.2,135000000,22560899,2013,UK
tt0481499,The Croods,7.2,135000000,17584498,2013,UK
tt0481499,The Croods,7.2,135000000,10497610,2013,UK
tt0481499,The Croods,7.2,135000000,5303927,2013,UK
tt0481499,The Croods,7.2,135000000,585164020,2013,Worldwide
tt0482599,Shutter,5.2,8000000,25926543,2008,USA
tt0482599,Shutter,5.2,8000000,25915493,2008,USA
tt0482599,Shutter,5.2,8000000,25900894,2008,USA
tt0482599,Shutter,5.2,8000000,25876782,2008,USA
tt0482599,Shutter,5.2,8000000,25830449,2008,USA
tt0482599,Shutter,5.2,8000000,25799678,2008,USA
tt0482599,Shutter,5.2,8000000,25752754,2008,USA
tt0482599,Shutter,5.2,8000000,25705936,2008,USA
tt0482599,Shutter,5.2,8000000,25621906,2008,USA
tt0482599,Shutter,5.2,8000000,25428675,2008,USA
tt0482599,Shutter,5.2,8000000,24881550,2008,USA
tt0482599,Shutter,5.2,8000000,23138277,2008,USA
tt0482599,Shutter,5.2,8000000,18998604,2008,USA
tt0482599,Shutter,5.2,8000000,10447559,2008,USA
tt0482599,Shutter,5.2,8000000,147860,2008,UK
tt0482599,Shutter,5.2,8000000,72574,2008,UK
tt0482599,Shutter,5.2,8000000,47879410,2012,worldwide
tt0482599,Shutter,5.2,8000000,20503727,2008,Philippines
tt0482599,Shutter,5.2,8000000,19393946,2008,Philippines
tt0482599,Shutter,5.2,8000000,16835992,2008,Philippines
tt0482599,Shutter,5.2,8000000,13268431,2008,Philippines
tt0482599,Shutter,5.2,8000000,6674820,2008,Philippines
tt0483578,Love and Honour,7.8,None,16326,2013,USA
tt0483578,Love and Honour,7.8,None,9594,2013,USA
tt0483578,Love and Honour,7.8,None,2815,2013,USA
tt0483578,Love and Honour,7.8,None,60910,2008,USA
tt0483578,Love and Honour,7.8,None,60154,2008,USA
tt0483578,Love and Honour,7.8,None,58438,2008,USA
tt0483578,Love and Honour,7.8,None,57245,2008,USA
tt0483578,Love and Honour,7.8,None,47749,2008,USA
tt0483578,Love and Honour,7.8,None,47749,2008,USA
tt0483578,Love and Honour,7.8,None,43687,2008,USA
tt0483578,Love and Honour,7.8,None,40740,2008,USA
tt0483578,Love and Honour,7.8,None,38130,2008,USA
tt0483578,Love and Honour,7.8,None,38130,2008,USA
tt0483578,Love and Honour,7.8,None,36250,2008,USA
tt0483578,Love and Honour,7.8,None,33203,2008,USA
tt0483578,Love and Honour,7.8,None,29289,2008,USA
tt0483578,Love and Honour,7.8,None,27967,2008,USA
tt0483578,Love and Honour,7.8,None,25875,2008,USA
tt0483578,Love and Honour,7.8,None,23388,2008,USA
tt0483578,Love and Honour,7.8,None,22104,2008,USA
tt0483578,Love and Honour,7.8,None,19901,2008,USA
tt0483578,Love and Honour,7.8,None,18741,2008,USA
tt0483578,Love and Honour,7.8,None,12734,2008,USA
tt0483578,Love and Honour,7.8,None,5234,2008,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131920333,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131907538,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131879346,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131825455,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131766943,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131696748,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131597271,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131385634,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,131117315,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,130788105,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,130305363,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,129757156,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,128879368,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,123881586,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,114944684,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,97463035,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,58051684,2007,USA
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,12278806,2007,UK
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,12153503,2007,UK
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,11360295,2007,UK
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,10218948,2007,UK
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,7914450,2007,UK
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,4137169,2007,UK
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,16331141,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,16278435,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,16084428,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,15497048,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,14071624,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,10961524,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,5001073,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,537508,2007,Brazil
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,218487,2007,Netherlands
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,139047003,2007,Philippines
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,138985249,2007,Philippines
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,130223530,2007,Philippines
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,120578443,2007,Philippines
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,85884847,2007,Philippines
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,94385636,2007,Russia
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,92527239,2007,Russia
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,82227343,2007,Russia
tt0486576,Fantastic 4: Rise of the Silver Surfer,56,130000000,44332903,2007,Russia
tt0486583,Fred Claus,5.6,100000000,72000867,2008,USA
tt0486583,Fred Claus,5.6,100000000,71970547,2008,USA
tt0486583,Fred Claus,5.6,100000000,71895663,2008,USA
tt0486583,Fred Claus,5.6,100000000,71868717,2008,USA
tt0486583,Fred Claus,5.6,100000000,71795902,2008,USA
tt0486583,Fred Claus,5.6,100000000,71651318,2008,USA
tt0486583,Fred Claus,5.6,100000000,71397435,2007,USA
tt0486583,Fred Claus,5.6,100000000,70976126,2007,USA
tt0486583,Fred Claus,5.6,100000000,68880722,2007,USA
tt0486583,Fred Claus,5.6,100000000,65536922,2007,USA
tt0486583,Fred Claus,5.6,100000000,59784054,2007,USA
tt0486583,Fred Claus,5.6,100000000,52869835,2007,USA
tt0486583,Fred Claus,5.6,100000000,35712980,2007,USA
tt0486583,Fred Claus,5.6,100000000,18515473,2007,USA
tt0486583,Fred Claus,5.6,100000000,6686696,2007,UK
tt0486583,Fred Claus,5.6,100000000,6204832,2007,UK
tt0486583,Fred Claus,5.6,100000000,5032677,2007,UK
tt0486583,Fred Claus,5.6,100000000,3815522,2007,UK
tt0486583,Fred Claus,5.6,100000000,1937042,2007,UK
tt0486822,Disturbia,6.9,20000000,80209692,2007,USA
tt0486822,Disturbia,6.9,20000000,80050171,2007,USA
tt0486822,Disturbia,6.9,20000000,79886463,2007,USA
tt0486822,Disturbia,6.9,20000000,79305519,2007,USA
tt0486822,Disturbia,6.9,20000000,78801059,2007,USA
tt0486822,Disturbia,6.9,20000000,78539639,2007,USA
tt0486822,Disturbia,6.9,20000000,78289474,2007,USA
tt0486822,Disturbia,6.9,20000000,77768967,2007,USA
tt0486822,Disturbia,6.9,20000000,76703481,2007,USA
tt0486822,Disturbia,6.9,20000000,74943105,2007,USA
tt0486822,Disturbia,6.9,20000000,71379695,2007,USA
tt0486822,Disturbia,6.9,20000000,60007779,2007,USA
tt0486822,Disturbia,6.9,20000000,52109598,2007,USA
tt0486822,Disturbia,6.9,20000000,40205142,2007,USA
tt0486822,Disturbia,6.9,20000000,23025000,2007,USA
tt0486822,Disturbia,6.9,20000000,1670870,2007,UK
tt0486822,Disturbia,6.9,20000000,1385642,2007,UK
tt0486822,Disturbia,6.9,20000000,728145,2007,UK
tt0486822,Disturbia,6.9,20000000,117760134,2007,Worldwide
tt0486822,Disturbia,6.9,20000000,1242863,2007,Brazil
tt0486822,Disturbia,6.9,20000000,651059,2007,Brazil
tt0490084,Because I Said So,5.6,None,42674040,2007,USA
tt0490084,Because I Said So,5.6,None,42640890,2007,USA
tt0490084,Because I Said So,5.6,None,42304410,2007,USA
tt0490084,Because I Said So,5.6,None,41615740,2007,USA
tt0490084,Because I Said So,5.6,None,40444925,2007,USA
tt0490084,Because I Said So,5.6,None,38269240,2007,USA
tt0490084,Because I Said So,5.6,None,34311515,2007,USA
tt0490084,Because I Said So,5.6,None,25805720,2007,USA
tt0490084,Because I Said So,5.6,None,13122865,2007,USA
tt0490084,Because I Said So,5.6,None,861030,2007,UK
tt0490084,Because I Said So,5.6,None,400987,2007,UK
tt0490084,Because I Said So,5.6,None,69485490,2008,Worldwide
tt0490084,Because I Said So,5.6,None,26811450,2008,Non-USA
tt0490215,Silence,7.4,46000000,5965191,2017,Worldwide
tt0490215,Silence,7.4,46000000,5794378,2017,Worldwide
tt0490215,Silence,7.4,46000000,5641008,2017,Worldwide
tt0490215,Silence,7.4,46000000,5501662,2017,Worldwide
tt0490215,Silence,7.4,46000000,1609869,2017,Italy
tt0490215,Silence,7.4,46000000,1379986,2017,Italy
tt0493440,Pettson & Findus - Tomtemaskinen,6.4,None,15513569,None,USA
tt0493440,Pettson & Findus - Tomtemaskinen,6.4,None,None,None,None
tt0493440,Pettson & Findus - Tomtemaskinen,6.4,None,270895,2006,Germany
tt0493440,Pettson & Findus - Tomtemaskinen,6.4,None,59544,2006,Germany
tt0493464,Wanted,6.7,75000000,332816,2009,USA
tt0493464,Wanted,6.7,75000000,217432,2009,USA
tt0493464,Wanted,6.7,75000000,134294280,2008,USA
tt0493464,Wanted,6.7,75000000,134168655,2008,USA
tt0493464,Wanted,6.7,75000000,134015405,2008,USA
tt0493464,Wanted,6.7,75000000,133319410,2008,USA
tt0493464,Wanted,6.7,75000000,132603470,2008,USA
tt0493464,Wanted,6.7,75000000,131320095,2008,USA
tt0493464,Wanted,6.7,75000000,128627405,2008,USA
tt0493464,Wanted,6.7,75000000,123322635,2008,USA
tt0493464,Wanted,6.7,75000000,112455060,2008,USA
tt0493464,Wanted,6.7,75000000,90186395,2008,USA
tt0493464,Wanted,6.7,75000000,50927085,2008,USA
tt0493464,Wanted,6.7,75000000,9586363,2008,UK
tt0493464,Wanted,6.7,75000000,9437736,2008,UK
tt0493464,Wanted,6.7,75000000,9087629,2008,UK
tt0493464,Wanted,6.7,75000000,8151595,2008,UK
tt0493464,Wanted,6.7,75000000,6602633,2008,UK
tt0493464,Wanted,6.7,75000000,3814055,2008,UK
tt0493464,Wanted,6.7,75000000,3850000,2008,Italy
tt0493464,Wanted,6.7,75000000,95038571,2008,Philippines
tt0493464,Wanted,6.7,75000000,92160293,2008,Philippines
tt0493464,Wanted,6.7,75000000,90212462,2008,Philippines
tt0493464,Wanted,6.7,75000000,85472899,2008,Philippines
tt0493464,Wanted,6.7,75000000,69093119,2008,Philippines
tt0493464,Wanted,6.7,75000000,32114685,2008,Philippines
tt0493464,Wanted,6.7,75000000,616529268,2008,Russia
tt0493464,Wanted,6.7,75000000,613380973,2008,Russia
tt0493464,Wanted,6.7,75000000,606031504,2008,Russia
tt0493464,Wanted,6.7,75000000,583328656,2008,Russia
tt0493464,Wanted,6.7,75000000,498787877,2008,Russia
tt0493464,Wanted,6.7,75000000,251349885,2008,Russia
tt0498381,Rings,4.5,25000000,27780085,2017,USA
tt0498381,Rings,4.5,25000000,27773168,2017,USA
tt0498381,Rings,4.5,25000000,27766716,2017,USA
tt0498381,Rings,4.5,25000000,27722325,2017,USA
tt0498381,Rings,4.5,25000000,27704688,2017,USA
tt0498381,Rings,4.5,25000000,27701223,2017,USA
tt0498381,Rings,4.5,25000000,27696187,2017,USA
tt0498381,Rings,4.5,25000000,27690560,2017,USA
tt0498381,Rings,4.5,25000000,81876348,2017,Worldwide
tt0498381,Rings,4.5,25000000,79379048,2017,Worldwide
tt0498381,Rings,4.5,25000000,81772406,2017,worldwide
tt0498381,Rings,4.5,25000000,81856498,2017,worldwide
tt0498381,Rings,4.5,25000000,81766716,2017,worldwide
tt0498381,Rings,4.5,25000000,80527330,2017,worldwide
tt0498381,Rings,4.5,25000000,80509693,2017,worldwide
tt0498381,Rings,4.5,25000000,80506228,2017,worldwide
tt0498381,Rings,4.5,25000000,80501192,2017,worldwide
tt0498381,Rings,4.5,25000000,79432621,2017,worldwide
tt0498381,Rings,4.5,25000000,53992321,2017,Non-USA
tt0498381,Rings,4.5,25000000,54083330,2017,Non-USA
tt0498381,Rings,4.5,25000000,52805005,2017,Non-USA
tt0498381,Rings,4.5,25000000,1661602,2017,Italy
tt0498381,Rings,4.5,25000000,1446848,2017,Italy
tt0499549,Avatar,7.8,237000000,760507625,2010,USA
tt0499549,Avatar,7.8,237000000,760505847,2010,USA
tt0499549,Avatar,7.8,237000000,760462559,2010,USA
tt0499549,Avatar,7.8,237000000,760410799,2010,USA
tt0499549,Avatar,7.8,237000000,760375018,2010,USA
tt0499549,Avatar,7.8,237000000,760339004,2010,USA
tt0499549,Avatar,7.8,237000000,760307594,2010,USA
tt0499549,Avatar,7.8,237000000,760277873,2010,USA
tt0499549,Avatar,7.8,237000000,760237551,2010,USA
tt0499549,Avatar,7.8,237000000,760083041,2010,USA
tt0499549,Avatar,7.8,237000000,759562778,2010,USA
tt0499549,Avatar,7.8,237000000,758247840,2010,USA
tt0499549,Avatar,7.8,237000000,4007750,2010,USA
tt0499549,Avatar,7.8,237000000,749766139,2010,USA
tt0499549,Avatar,7.8,237000000,749748303,2010,USA
tt0499549,Avatar,7.8,237000000,749726993,2010,USA
tt0499549,Avatar,7.8,237000000,749701420,2010,USA
tt0499549,Avatar,7.8,237000000,749657409,2010,USA
tt0499549,Avatar,7.8,237000000,749603864,2010,USA
tt0499549,Avatar,7.8,237000000,749535574,2010,USA
tt0499549,Avatar,7.8,237000000,749434950,2010,USA
tt0499549,Avatar,7.8,237000000,749316799,2010,USA
tt0499549,Avatar,7.8,237000000,749202090,2010,USA
tt0499549,Avatar,7.8,237000000,749073100,2010,USA
tt0499549,Avatar,7.8,237000000,748821665,2010,USA
tt0499549,Avatar,7.8,237000000,748468373,2010,USA
tt0499549,Avatar,7.8,237000000,747946415,2010,USA
tt0499549,Avatar,7.8,237000000,747292481,2010,USA
tt0499549,Avatar,7.8,237000000,746365137,2010,USA
tt0499549,Avatar,7.8,237000000,745023267,2010,USA
tt0499549,Avatar,7.8,237000000,743688973,2010,USA
tt0499549,Avatar,7.8,237000000,742332678,2010,USA
tt0499549,Avatar,7.8,237000000,740440529,2010,USA
tt0499549,Avatar,7.8,237000000,736907957,2010,USA
tt0499549,Avatar,7.8,237000000,730270443,2010,USA
tt0499549,Avatar,7.8,237000000,720607444,2010,USA
tt0499549,Avatar,7.8,237000000,706560068,2010,USA
tt0499549,Avatar,7.8,237000000,687962011,2010,USA
tt0499549,Avatar,7.8,237000000,629344204,2010,USA
tt0499549,Avatar,7.8,237000000,601141551,2010,USA
tt0499549,Avatar,7.8,237000000,595752416,2010,USA
tt0499549,Avatar,7.8,237000000,551741499,2010,USA
tt0499549,Avatar,7.8,237000000,504868451,2010,USA
tt0499549,Avatar,7.8,237000000,430846514,2010,USA
tt0499549,Avatar,7.8,237000000,352114898,2010,USA
tt0499549,Avatar,7.8,237000000,283811000,2009,USA
tt0499549,Avatar,7.8,237000000,212711184,2009,USA
tt0499549,Avatar,7.8,237000000,77025481,2009,USA
tt0499549,Avatar,7.8,237000000,93442625,2010,UK
tt0499549,Avatar,7.8,237000000,92813108,2010,UK
tt0499549,Avatar,7.8,237000000,91354118,2010,UK
tt0499549,Avatar,7.8,237000000,91053002,2010,UK
tt0499549,Avatar,7.8,237000000,90596474,2010,UK
tt0499549,Avatar,7.8,237000000,89856247,2010,UK
tt0499549,Avatar,7.8,237000000,88748017,2010,UK
tt0499549,Avatar,7.8,237000000,86799652,2010,UK
tt0499549,Avatar,7.8,237000000,83265484,2010,UK
tt0499549,Avatar,7.8,237000000,71936392,2010,UK
tt0499549,Avatar,7.8,237000000,65070599,2010,UK
tt0499549,Avatar,7.8,237000000,57441123,2010,UK
tt0499549,Avatar,7.8,237000000,49374516,2010,UK
tt0499549,Avatar,7.8,237000000,40991797,2010,UK
tt0499549,Avatar,7.8,237000000,32815618,2010,UK
tt0499549,Avatar,7.8,237000000,18404659,2009,UK
tt0499549,Avatar,7.8,237000000,8509050,2009,UK
tt0499549,Avatar,7.8,237000000,2787965087,2015,Worldwide
tt0499549,Avatar,7.8,237000000,2782275172,2011,Worldwide
tt0499549,Avatar,7.8,237000000,13468534,2010,Argentina
tt0499549,Avatar,7.8,237000000,13453327,2010,Argentina
tt0499549,Avatar,7.8,237000000,13442324,2010,Argentina
tt0499549,Avatar,7.8,237000000,13427587,2010,Argentina
tt0499549,Avatar,7.8,237000000,13421498,2010,Argentina
tt0499549,Avatar,7.8,237000000,13408408,2010,Argentina
tt0499549,Avatar,7.8,237000000,13391353,2010,Argentina
tt0499549,Avatar,7.8,237000000,13372233,2010,Argentina
tt0499549,Avatar,7.8,237000000,13422538,2010,Argentina
tt0499549,Avatar,7.8,237000000,13382203,2010,Argentina
tt0499549,Avatar,7.8,237000000,13303290,2010,Argentina
tt0499549,Avatar,7.8,237000000,13150806,2010,Argentina
tt0499549,Avatar,7.8,237000000,12835979,2010,Argentina
tt0499549,Avatar,7.8,237000000,12130101,2010,Argentina
tt0499549,Avatar,7.8,237000000,11242940,2010,Argentina
tt0499549,Avatar,7.8,237000000,10176576,2010,Argentina
tt0499549,Avatar,7.8,237000000,8795750,2010,Argentina
tt0499549,Avatar,7.8,237000000,7173919,2010,Argentina
tt0499549,Avatar,7.8,237000000,5407218,2010,Argentina
tt0499549,Avatar,7.8,237000000,3561348,2010,Argentina
tt0499549,Avatar,7.8,237000000,1273414,2010,Argentina
tt0499549,Avatar,7.8,237000000,204000000,2010,China
tt0499549,Avatar,7.8,237000000,63479181,2010,Italy
tt0499549,Avatar,7.8,237000000,62057403,2010,Italy
tt0499549,Avatar,7.8,237000000,58955421,2010,Italy
tt0499549,Avatar,7.8,237000000,54230341,2010,Italy
tt0499549,Avatar,7.8,237000000,47802075,2010,Italy
tt0499549,Avatar,7.8,237000000,38100591,2010,Italy
tt0499549,Avatar,7.8,237000000,25103162,2010,Italy
tt0499549,Avatar,7.8,237000000,9651703,2010,Italy
tt0499549,Avatar,7.8,237000000,267247008,2010,Philippines
tt0499549,Avatar,7.8,237000000,265151340,2010,Philippines
tt0499549,Avatar,7.8,237000000,262504569,2010,Philippines
tt0499549,Avatar,7.8,237000000,255910164,2010,Philippines
tt0499549,Avatar,7.8,237000000,249432133,2010,Philippines
tt0499549,Avatar,7.8,237000000,236668419,2010,Philippines
tt0499549,Avatar,7.8,237000000,199120228,2010,Philippines
tt0499549,Avatar,7.8,237000000,161871069,2010,Philippines
tt0499549,Avatar,7.8,237000000,128805219,2010,Philippines
tt0499549,Avatar,7.8,237000000,114138249,2009,Philippines
tt0499549,Avatar,7.8,237000000,57336776,2009,Philippines
tt0499549,Avatar,7.8,237000000,9294777,2015,Portugal
tt0499549,Avatar,7.8,237000000,117939487,2010,Russia
tt0499549,Avatar,7.8,237000000,117891735,2010,Russia
tt0499549,Avatar,7.8,237000000,117843007,2010,Russia
tt0499549,Avatar,7.8,237000000,117698744,2010,Russia
tt0499549,Avatar,7.8,237000000,117533681,2010,Russia
tt0499549,Avatar,7.8,237000000,116915470,2010,Russia
tt0499549,Avatar,7.8,237000000,115468552,2010,Russia
tt0499549,Avatar,7.8,237000000,112395919,2010,Russia
tt0499549,Avatar,7.8,237000000,112254931,2010,Russia
tt0499549,Avatar,7.8,237000000,112126248,2010,Russia
tt0499549,Avatar,7.8,237000000,111922234,2010,Russia
tt0499549,Avatar,7.8,237000000,111667920,2010,Russia
tt0499549,Avatar,7.8,237000000,111386199,2010,Russia
tt0499549,Avatar,7.8,237000000,110921857,2010,Russia
tt0499549,Avatar,7.8,237000000,110347861,2010,Russia
tt0499549,Avatar,7.8,237000000,108341667,2010,Russia
tt0499549,Avatar,7.8,237000000,105947603,2010,Russia
tt0499549,Avatar,7.8,237000000,103091975,2010,Russia
tt0499549,Avatar,7.8,237000000,98804547,2010,Russia
tt0499549,Avatar,7.8,237000000,93221654,2010,Russia
tt0499549,Avatar,7.8,237000000,86147666,2010,Russia
tt0499549,Avatar,7.8,237000000,76166623,2010,Russia
tt0499549,Avatar,7.8,237000000,19732998,2009,Russia
tt0499549,Avatar,7.8,237000000,76555512,2010,Spain
tt0499549,Avatar,7.8,237000000,76219574,2010,Spain
tt0499549,Avatar,7.8,237000000,74696976,2010,Spain
tt0756648,Le renard et l'enfant,7,13000000,132441,2008,UK
tt0756729,Year of the Dog,6.1,None,1540141,2007,USA
tt0756729,Year of the Dog,6.1,None,1538703,2007,USA
tt0756729,Year of the Dog,6.1,None,1532898,2007,USA
tt0756729,Year of the Dog,6.1,None,1523739,2007,USA
tt0756729,Year of the Dog,6.1,None,1505413,2007,USA
tt0756729,Year of the Dog,6.1,None,1470625,2007,USA
tt0756729,Year of the Dog,6.1,None,1353571,2007,USA
tt0756729,Year of the Dog,6.1,None,937735,2007,USA
tt0756729,Year of the Dog,6.1,None,627916,2007,USA
tt0756729,Year of the Dog,6.1,None,275138,2007,USA
tt0758730,Aliens vs. Predator: Requiem,4.7,40000000,41797066,2008,USA
tt0758730,Aliens vs. Predator: Requiem,4.7,40000000,41794328,2008,USA
tt0758730,Aliens vs. Predator: Requiem,4.7,40000000,41790114,2008,USA
tt0758730,Aliens vs. Predator: Requiem,4.7,40000000,41781028,2008,USA
tt0758730,Aliens vs. Predator: Requiem,4.7,40000000,41763488,2008,USA
tt0758730,Aliens vs. Predator: Requiem,4.7,40000000,41736249,2008,USA
tt0758730,Aliens vs. Predator: Requiem,4.7,40000000,41668854,2008,USA
